2015-Okt	VJ110 SVF prostatacancer - beslut välgrundad misstanke om cancer	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	2015-Okt	VJ158 SVF prostatacancer - start av första behandling, palliativ	060 Centrum för kirurgi ortopedi och cancervård	060526 Urologiska kliniken i Östergötland	Start av Behandling	1	1
2015-Okt	VK110 SVF cancer i urinblåsan och urinvägarna - beslut välgrundad misstanke om cancer	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	2015-Nov	VK178 SVF cancer i urinblåsan och urinvägarna - avslut av SVF innan start av behandling, misstanke om cancer avskrivs	060 Centrum för kirurgi ortopedi och cancervård	060526 Urologiska kliniken i Östergötland	Avslutad SVF	33	692
2015-Okt	VK110 SVF cancer i urinblåsan och urinvägarna - beslut välgrundad misstanke om cancer	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	2015-Dec	VK150 SVF cancer i urinblåsan och urinvägarna - start av första behandling, kirurgi	060 Centrum för kirurgi ortopedi och cancervård	060526 Urologiska kliniken i Östergötland	Start av Behandling	2	70
2015-Okt	VK110 SVF cancer i urinblåsan och urinvägarna - beslut välgrundad misstanke om cancer	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	2015-Dec	VK178 SVF cancer i urinblåsan och urinvägarna - avslut av SVF innan start av behandling, misstanke om cancer avskrivs	060 Centrum för kirurgi ortopedi och cancervård	060526 Urologiska kliniken i Östergötland	Avslutad SVF	2	99
2015-Nov	VJ110 SVF prostatacancer - beslut välgrundad misstanke om cancer	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	2015-Nov	VJ152 SVF prostatacancer - start av första behandling, läkemedel	060 Centrum för kirurgi ortopedi och cancervård	060526 Urologiska kliniken i Östergötland	Start av Behandling	1	6
2015-Nov	VJ110 SVF prostatacancer - beslut välgrundad misstanke om cancer	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	2015-Nov	VJ170 SVF prostatacancer - avslut av SVF innan start av behandling, kriterier för välgrundad misstanke ej uppfyllda	060 Centrum för kirurgi ortopedi och cancervård	060526 Urologiska kliniken i Östergötland	Avslutad SVF	2	16
2015-Nov	VJ110 SVF prostatacancer - beslut välgrundad misstanke om cancer	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	2015-Nov	VJ178 SVF prostatacancer - avslut av SVF innan start av behandling, misstanke om cancer avskrivs	060 Centrum för kirurgi ortopedi och cancervård	060526 Urologiska kliniken i Östergötland	Avslutad SVF	3	21
2015-Nov	VJ110 SVF prostatacancer - beslut välgrundad misstanke om cancer	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	2015-Dec	VJ152 SVF prostatacancer - start av första behandling, läkemedel	060 Centrum för kirurgi ortopedi och cancervård	060526 Urologiska kliniken i Östergötland	Start av Behandling	1	44
2015-Nov	VJ110 SVF prostatacancer - beslut välgrundad misstanke om cancer	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	2015-Dec	VJ158 SVF prostatacancer - start av första behandling, palliativ	060 Centrum för kirurgi ortopedi och cancervård	060526 Urologiska kliniken i Östergötland	Start av Behandling	2	39
2015-Nov	VJ110 SVF prostatacancer - beslut välgrundad misstanke om cancer	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	2015-Dec	VJ170 SVF prostatacancer - avslut av SVF innan start av behandling, kriterier för välgrundad misstanke ej uppfyllda	060 Centrum för kirurgi ortopedi och cancervård	060526 Urologiska kliniken i Östergötland	Avslutad SVF	2	19
2015-Nov	VJ110 SVF prostatacancer - beslut välgrundad misstanke om cancer	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	2015-Dec	VJ178 SVF prostatacancer - avslut av SVF innan start av behandling, misstanke om cancer avskrivs	060 Centrum för kirurgi ortopedi och cancervård	060526 Urologiska kliniken i Östergötland	Avslutad SVF	6	178
2015-Nov	VJ110 SVF prostatacancer - beslut välgrundad misstanke om cancer	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	2016-Jan	VJ150 SVF prostatacancer - start av första behandling, kirurgi	060 Centrum för kirurgi ortopedi och cancervård	060526 Urologiska kliniken i Östergötland	Start av Behandling	3	217
2015-Nov	VJ110 SVF prostatacancer - beslut välgrundad misstanke om cancer	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	2016-Jan	VJ150 SVF prostatacancer - start av första behandling, kirurgi	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	Start av Behandling	1	72
2015-Nov	VJ110 SVF prostatacancer - beslut välgrundad misstanke om cancer	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	2016-Jan	VJ152 SVF prostatacancer - start av första behandling, läkemedel	060 Centrum för kirurgi ortopedi och cancervård	060526 Urologiska kliniken i Östergötland	Start av Behandling	1	51
2015-Nov	VJ110 SVF prostatacancer - beslut välgrundad misstanke om cancer	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	2016-Jan	VJ156 SVF prostatacancer - start av första behandling, kombinerad	060 Centrum för kirurgi ortopedi och cancervård	060526 Urologiska kliniken i Östergötland	Start av Behandling	2	127
2015-Nov	VJ110 SVF prostatacancer - beslut välgrundad misstanke om cancer	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	2016-Jan	VJ158 SVF prostatacancer - start av första behandling, palliativ	060 Centrum för kirurgi ortopedi och cancervård	060526 Urologiska kliniken i Östergötland	Start av Behandling	2	117
2015-Nov	VJ110 SVF prostatacancer - beslut välgrundad misstanke om cancer	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	2016-Jan	VJ178 SVF prostatacancer - avslut av SVF innan start av behandling, misstanke om cancer avskrivs	060 Centrum för kirurgi ortopedi och cancervård	060526 Urologiska kliniken i Östergötland	Avslutad SVF	5	238
2015-Nov	VJ110 SVF prostatacancer - beslut välgrundad misstanke om cancer	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	2016-Jan	VJ178 SVF prostatacancer - avslut av SVF innan start av behandling, misstanke om cancer avskrivs	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	Avslutad SVF	1	43
2015-Nov	VJ110 SVF prostatacancer - beslut välgrundad misstanke om cancer	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	2016-Feb	VJ152 SVF prostatacancer - start av första behandling, läkemedel	060 Centrum för kirurgi ortopedi och cancervård	060526 Urologiska kliniken i Östergötland	Start av Behandling	1	68
2015-Nov	VJ110 SVF prostatacancer - beslut välgrundad misstanke om cancer	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	2016-Feb	VJ158 SVF prostatacancer - start av första behandling, palliativ	060 Centrum för kirurgi ortopedi och cancervård	060526 Urologiska kliniken i Östergötland	Start av Behandling	1	81
2015-Nov	VJ110 SVF prostatacancer - beslut välgrundad misstanke om cancer	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	2016-Mar	VJ150 SVF prostatacancer - start av första behandling, kirurgi	060 Centrum för kirurgi ortopedi och cancervård	060526 Urologiska kliniken i Östergötland	Start av Behandling	1	129
2015-Nov	VJ110 SVF prostatacancer - beslut välgrundad misstanke om cancer	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	2016-Apr	VJ154 SVF prostatacancer - start av första behandling, strålning	060 Centrum för kirurgi ortopedi och cancervård	060526 Urologiska kliniken i Östergötland	Start av Behandling	1	155
2015-Nov	VJ110 SVF prostatacancer - beslut välgrundad misstanke om cancer	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	2016-Maj	VJ150 SVF prostatacancer - start av första behandling, kirurgi	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	Start av Behandling	1	202
2015-Nov	VJ110 SVF prostatacancer - beslut välgrundad misstanke om cancer	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	2016-Maj	VJ152 SVF prostatacancer - start av första behandling, läkemedel	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	Start av Behandling	1	171
2015-Nov	VJ110 SVF prostatacancer - beslut välgrundad misstanke om cancer	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	2016-Sep	VJ150 SVF prostatacancer - start av första behandling, kirurgi	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	Start av Behandling	1	292
2015-Nov	VK110 SVF cancer i urinblåsan och urinvägarna - beslut välgrundad misstanke om cancer	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	2015-Nov	VK176 SVF cancer i urinblåsan och urinvägarna - avslut av SVF innan start av behandling, patientens val	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	Avslutad SVF	1	3
2015-Nov	VK110 SVF cancer i urinblåsan och urinvägarna - beslut välgrundad misstanke om cancer	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	2015-Nov	VK178 SVF cancer i urinblåsan och urinvägarna - avslut av SVF innan start av behandling, misstanke om cancer avskrivs	060 Centrum för kirurgi ortopedi och cancervård	060526 Urologiska kliniken i Östergötland	Avslutad SVF	21	310
2015-Nov	VK110 SVF cancer i urinblåsan och urinvägarna - beslut välgrundad misstanke om cancer	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	2015-Dec	VK150 SVF cancer i urinblåsan och urinvägarna - start av första behandling, kirurgi	060 Centrum för kirurgi ortopedi och cancervård	060526 Urologiska kliniken i Östergötland	Start av Behandling	3	82
2015-Nov	VK110 SVF cancer i urinblåsan och urinvägarna - beslut välgrundad misstanke om cancer	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	2015-Dec	VK150 SVF cancer i urinblåsan och urinvägarna - start av första behandling, kirurgi	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	Start av Behandling	1	24
2015-Nov	VK110 SVF cancer i urinblåsan och urinvägarna - beslut välgrundad misstanke om cancer	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	2015-Dec	VK172 SVF cancer i urinblåsan och urinvägarna - avslut av SVF innan start av behandling, annan cancer	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	Avslutad SVF	1	45
2015-Nov	VK110 SVF cancer i urinblåsan och urinvägarna - beslut välgrundad misstanke om cancer	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	2015-Dec	VK178 SVF cancer i urinblåsan och urinvägarna - avslut av SVF innan start av behandling, misstanke om cancer avskrivs	060 Centrum för kirurgi ortopedi och cancervård	060526 Urologiska kliniken i Östergötland	Avslutad SVF	24	454
2015-Nov	VK110 SVF cancer i urinblåsan och urinvägarna - beslut välgrundad misstanke om cancer	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	2016-Jan	VK150 SVF cancer i urinblåsan och urinvägarna - start av första behandling, kirurgi	060 Centrum för kirurgi ortopedi och cancervård	060526 Urologiska kliniken i Östergötland	Start av Behandling	1	35
2015-Nov	VK110 SVF cancer i urinblåsan och urinvägarna - beslut välgrundad misstanke om cancer	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	2016-Jan	VK178 SVF cancer i urinblåsan och urinvägarna - avslut av SVF innan start av behandling, misstanke om cancer avskrivs	060 Centrum för kirurgi ortopedi och cancervård	060526 Urologiska kliniken i Östergötland	Avslutad SVF	2	114
2015-Dec	VJ110 SVF prostatacancer - beslut välgrundad misstanke om cancer	060 Centrum för kirurgi ortopedi och cancervård	060526 Urologiska kliniken i Östergötland	2016-Feb	VJ178 SVF prostatacancer - avslut av SVF innan start av behandling, misstanke om cancer avskrivs	060 Centrum för kirurgi ortopedi och cancervård	060526 Urologiska kliniken i Östergötland	Avslutad SVF	1	50
2015-Dec	VJ110 SVF prostatacancer - beslut välgrundad misstanke om cancer	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	2015-Dec	VJ152 SVF prostatacancer - start av första behandling, läkemedel	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	Start av Behandling	1	10
2015-Dec	VJ110 SVF prostatacancer - beslut välgrundad misstanke om cancer	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	2015-Dec	VJ170 SVF prostatacancer - avslut av SVF innan start av behandling, kriterier för välgrundad misstanke ej uppfyllda	060 Centrum för kirurgi ortopedi och cancervård	060526 Urologiska kliniken i Östergötland	Avslutad SVF	1	15
2015-Dec	VJ110 SVF prostatacancer - beslut välgrundad misstanke om cancer	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	2015-Dec	VJ170 SVF prostatacancer - avslut av SVF innan start av behandling, kriterier för välgrundad misstanke ej uppfyllda	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	Avslutad SVF	1	19
2015-Dec	VJ110 SVF prostatacancer - beslut välgrundad misstanke om cancer	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	2015-Dec	VJ176 SVF prostatacancer - avslut av SVF innan start av behandling, patientens val	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	Avslutad SVF	1	1
2015-Dec	VJ110 SVF prostatacancer - beslut välgrundad misstanke om cancer	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	2015-Dec	VJ178 SVF prostatacancer - avslut av SVF innan start av behandling, misstanke om cancer avskrivs	060 Centrum för kirurgi ortopedi och cancervård	060526 Urologiska kliniken i Östergötland	Avslutad SVF	2	17
2015-Dec	VJ110 SVF prostatacancer - beslut välgrundad misstanke om cancer	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	2016-Jan	VJ152 SVF prostatacancer - start av första behandling, läkemedel	060 Centrum för kirurgi ortopedi och cancervård	060526 Urologiska kliniken i Östergötland	Start av Behandling	2	83
2015-Dec	VJ110 SVF prostatacancer - beslut välgrundad misstanke om cancer	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	2016-Jan	VJ158 SVF prostatacancer - start av första behandling, palliativ	060 Centrum för kirurgi ortopedi och cancervård	060526 Urologiska kliniken i Östergötland	Start av Behandling	4	177
2015-Dec	VJ110 SVF prostatacancer - beslut välgrundad misstanke om cancer	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	2016-Jan	VJ160 SVF prostatacancer - beslut om expektans	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	Start av Behandling	1	44
2015-Dec	VJ110 SVF prostatacancer - beslut välgrundad misstanke om cancer	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	2016-Jan	VJ170 SVF prostatacancer - avslut av SVF innan start av behandling, kriterier för välgrundad misstanke ej uppfyllda	060 Centrum för kirurgi ortopedi och cancervård	060526 Urologiska kliniken i Östergötland	Avslutad SVF	1	17
2015-Dec	VJ110 SVF prostatacancer - beslut välgrundad misstanke om cancer	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	2016-Jan	VJ176 SVF prostatacancer - avslut av SVF innan start av behandling, patientens val	060 Centrum för kirurgi ortopedi och cancervård	060526 Urologiska kliniken i Östergötland	Avslutad SVF	1	49
2015-Dec	VJ110 SVF prostatacancer - beslut välgrundad misstanke om cancer	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	2016-Jan	VJ178 SVF prostatacancer - avslut av SVF innan start av behandling, misstanke om cancer avskrivs	060 Centrum för kirurgi ortopedi och cancervård	060526 Urologiska kliniken i Östergötland	Avslutad SVF	5	167
2015-Dec	VJ110 SVF prostatacancer - beslut välgrundad misstanke om cancer	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	2016-Jan	VJ178 SVF prostatacancer - avslut av SVF innan start av behandling, misstanke om cancer avskrivs	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	Avslutad SVF	3	95
2015-Dec	VJ110 SVF prostatacancer - beslut välgrundad misstanke om cancer	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	2016-Feb	VJ150 SVF prostatacancer - start av första behandling, kirurgi	060 Centrum för kirurgi ortopedi och cancervård	060526 Urologiska kliniken i Östergötland	Start av Behandling	1	70
2015-Dec	VJ110 SVF prostatacancer - beslut välgrundad misstanke om cancer	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	2016-Feb	VJ152 SVF prostatacancer - start av första behandling, läkemedel	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	Start av Behandling	1	58
2015-Dec	VJ110 SVF prostatacancer - beslut välgrundad misstanke om cancer	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	2016-Feb	VJ156 SVF prostatacancer - start av första behandling, kombinerad	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	Start av Behandling	1	71
2015-Dec	VJ110 SVF prostatacancer - beslut välgrundad misstanke om cancer	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	2016-Feb	VJ160 SVF prostatacancer - beslut om expektans	060 Centrum för kirurgi ortopedi och cancervård	060526 Urologiska kliniken i Östergötland	Start av Behandling	4	188
2015-Dec	VJ110 SVF prostatacancer - beslut välgrundad misstanke om cancer	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	2016-Feb	VJ160 SVF prostatacancer - beslut om expektans	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	Start av Behandling	1	57
2015-Dec	VJ110 SVF prostatacancer - beslut välgrundad misstanke om cancer	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	2016-Feb	VJ178 SVF prostatacancer - avslut av SVF innan start av behandling, misstanke om cancer avskrivs	060 Centrum för kirurgi ortopedi och cancervård	060526 Urologiska kliniken i Östergötland	Avslutad SVF	3	160
2015-Dec	VJ110 SVF prostatacancer - beslut välgrundad misstanke om cancer	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	2016-Feb	VJ178 SVF prostatacancer - avslut av SVF innan start av behandling, misstanke om cancer avskrivs	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	Avslutad SVF	2	114
2015-Dec	VJ110 SVF prostatacancer - beslut välgrundad misstanke om cancer	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	2016-Mar	VJ150 SVF prostatacancer - start av första behandling, kirurgi	060 Centrum för kirurgi ortopedi och cancervård	060526 Urologiska kliniken i Östergötland	Start av Behandling	3	286
2015-Dec	VJ110 SVF prostatacancer - beslut välgrundad misstanke om cancer	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	2016-Mar	VJ152 SVF prostatacancer - start av första behandling, läkemedel	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	Start av Behandling	1	72
2015-Dec	VJ110 SVF prostatacancer - beslut välgrundad misstanke om cancer	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	2016-Apr	VJ150 SVF prostatacancer - start av första behandling, kirurgi	060 Centrum för kirurgi ortopedi och cancervård	060526 Urologiska kliniken i Östergötland	Start av Behandling	2	215
2015-Dec	VJ110 SVF prostatacancer - beslut välgrundad misstanke om cancer	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	2016-Apr	VJ178 SVF prostatacancer - avslut av SVF innan start av behandling, misstanke om cancer avskrivs	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	Avslutad SVF	1	133
2015-Dec	VJ110 SVF prostatacancer - beslut välgrundad misstanke om cancer	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	2016-Maj	VJ178 SVF prostatacancer - avslut av SVF innan start av behandling, misstanke om cancer avskrivs	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	Avslutad SVF	1	161
2015-Dec	VJ110 SVF prostatacancer - beslut välgrundad misstanke om cancer	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	2016-Sep	VJ170 SVF prostatacancer - avslut av SVF innan start av behandling, kriterier för välgrundad misstanke ej uppfyllda	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	Avslutad SVF	1	273
2015-Dec	VK110 SVF cancer i urinblåsan och urinvägarna - beslut välgrundad misstanke om cancer	060 Centrum för kirurgi ortopedi och cancervård	060526 Urologiska kliniken i Östergötland	2015-Dec	VK150 SVF cancer i urinblåsan och urinvägarna - start av första behandling, kirurgi	060 Centrum för kirurgi ortopedi och cancervård	060526 Urologiska kliniken i Östergötland	Start av Behandling	1	13
2015-Dec	VK110 SVF cancer i urinblåsan och urinvägarna - beslut välgrundad misstanke om cancer	207 Närsjukvård i centrala Östergötland	207202 Enheten samordnad cancerutredning	2015-Dec	VK150 SVF cancer i urinblåsan och urinvägarna - start av första behandling, kirurgi	060 Centrum för kirurgi ortopedi och cancervård	060526 Urologiska kliniken i Östergötland	Start av Behandling	1	25
